systematic_name	common_name	cds_length	gc_content	status
YGL207W	SPT16	3105	0.3717	Verified
YGL206C	CHC1	4959	0.3743	Verified
YGL205W	POX1	2244	0.4033	Verified
YGL204C	YGL204C	303	0.3531	Verified
YGL203C	KEX1	2187	0.396	Verified
YGL202W	ARO8	1500	0.4193	Verified
YGL201C	MCM6	3051	0.4009	Verified
YGL200C	EMP24	609	0.4433	Verified
YGL199C	YGL199C	468	0.5021	Verified
YGL198W	YIP4	705	0.4979	Verified
YGL197W	MDS3	4461	0.4013	Verified
YGL196W	DSD1	1284	0.3925	Verified
YGL195W	GCN1	8016	0.386	Verified
YGL194C-A	YGL194C-A	240	0.35	Uncharacterized
YGL194C	HOS2	1356	0.382	Verified
YGL193C	YGL193C	309	0.3981	Uncharacterized
YGL192W	IME4	1800	0.3967	Verified
YGL191W	COX13	387	0.4238	Verified
YGL190C	CDC55	1578	0.3561	Verified
YGL189C	RPS26A	357	0.4454	Verified
YGL188C-A	YGL188C-A	138	0.3333	Uncharacterized
YGL188C	YGL188C	171	0.2982	Dubious
YGL187C	COX4	465	0.4151	Verified
YGL186C	TPN1	1737	0.407	Verified
YGL185C	YGL185C	1137	0.4037	Uncharacterized
YGL184C	STR3	1395	0.4151	Verified
YGL183C	MND1	657	0.3455	Verified
YGL182C	YGL182C	321	0.3801	Verified
YGL181W	GTS1	1188	0.4436	Verified
YGL180W	ATG1	2691	0.372	Verified
YGL179C	TOS3	1680	0.3994	Verified
YGL178W	MPT5	2577	0.362	Verified
YGL177W	YGL177W	345	0.3594	Dubious
YGL176C	YGL176C	1662	0.3676	Verified
YGL175C	SAE2	1035	0.3884	Verified
YGL174W	BUD13	798	0.401	Verified
YGL173C	XRN1	4584	0.3763	Verified
YGL172W	NUP49	1416	0.4315	Verified
YGL171W	ROK1	1692	0.3688	Verified
YGL170C	SPO74	1239	0.3584	Verified
YGL169W	SUA5	1278	0.3991	Verified
YGL168W	HUR1	330	0.3242	Verified
YGL167C	PMR1	2850	0.3807	Verified
YGL166W	CUP2	675	0.4756	Verified
YGL165C	YGL165C	576	0.4236	Verified
YGL164C	YRB30	1320	0.3856	Verified
YGL163C	RAD54	2694	0.4061	Verified
YGL162W	SUT1	897	0.4247	Verified
YGL161C	YIP5	930	0.4237	Verified
YGL160W	AIM14	1710	0.3637	Verified
YGL159W	YGL159W	1110	0.3459	Uncharacterized
YGL158W	RCK1	1536	0.403	Verified
YGL157W	ARI1	1041	0.3967	Verified
YGL156W	AMS1	3249	0.3881	Verified
YGL155W	CDC43	1128	0.3954	Verified
YGL154C	LYS5	816	0.3897	Verified
YGL153W	PEX14	1023	0.4086	Verified
YGL152C	YGL152C	675	0.4015	Verified
YGL151W	NUT1	3396	0.3495	Verified
YGL150C	INO80	4467	0.3868	Verified
YGL149W	YGL149W	303	0.4059	Uncharacterized
YGL148W	ARO2	1128	0.4778	Verified
YGL147C	RPL9A	573	0.4188	Verified
YGL146C	RRT6	933	0.4212	Verified
YGL145W	TIP20	2103	0.3443	Verified
YGL144C	ROG1	2055	0.3844	Verified
YGL143C	MRF1	1239	0.4149	Verified
YGL142C	GPI10	1848	0.3739	Verified
YGL141W	HUL5	2730	0.367	Verified
YGL140C	YGL140C	3657	0.3902	Uncharacterized
YGL139W	FLC3	2406	0.3865	Verified
YGL138C	YGL138C	1035	0.342	Uncharacterized
YGL137W	SEC27	2667	0.4049	Verified
YGL136C	MRM2	960	0.3885	Verified
YGL135W	RPL1B	651	0.4194	Verified
YGL134W	PCL10	1299	0.3911	Verified
YGL133W	ITC1	3792	0.3784	Verified
YGL132W	YGL132W	333	0.3904	Verified
YGL131C	SNT2	4209	0.3673	Verified
YGL130W	CEG1	1377	0.4009	Verified
YGL129C	RSM23	1350	0.3711	Verified
YGL128C	CWC23	849	0.4158	Verified
YGL127C	SOH1	381	0.4646	Verified
YGL126W	SCS3	1140	0.5535	Verified
YGL125W	MET13	1800	0.46	Verified
YGL124C	MON1	1932	0.3711	Verified
YGL123W	RPS2	762	0.4606	Verified
YGL123C-A	YGL123C-A	228	0.4386	Verified
YGL122C	NAB2	1575	0.4368	Verified
YGL121C	GPG1	378	0.4206	Verified
YGL120C	PRP43	2301	0.4103	Verified
YGL119W	COQ8	1503	0.3819	Verified
YGL118C	YGL118C	435	0.354	Uncharacterized
YGL117W	ARO5	795	0.3698	Verified
YGL116W	CDC20	1830	0.4038	Verified
YGL115W	SNF4	966	0.3882	Verified
YGL114W	YGL114W	2175	0.423	Uncharacterized
YGL113W	SLD3	2004	0.3772	Verified
YGL112C	TAF6	1548	0.3798	Verified
YGL111W	NSA1	1389	0.3931	Verified
YGL110C	CUE3	1872	0.3702	Verified
YGL109W	YGL109W	321	0.4237	Uncharacterized
YGL108C	YGL108C	420	0.4214	Verified
YGL107C	RMD9	1938	0.3834	Verified
YGL106W	MLC1	447	0.4698	Verified
YGL105W	ARC1	1128	0.4238	Verified
YGL104C	VPS73	1458	0.3971	Verified
YGL103W	RPL28	447	0.4474	Verified
YGL102C	YGL102C	426	0.4343	Dubious
YGL101W	YGK1	645	0.3721	Verified
YGL100W	SEH1	1047	0.4136	Verified
YGL099W	LSG1	1920	0.3891	Verified
YGL098W	USE1	735	0.381	Verified
YGL097W	SRM1	1446	0.4426	Verified
YGL096W	TOS8	828	0.3986	Verified
YGL095C	VPS45	1731	0.3536	Verified
YGL094C	PAN2	3345	0.3755	Verified
YGL093W	SPC105	2751	0.3897	Verified
YGL092W	NUP145	3951	0.3814	Verified
YGL091C	NBP35	984	0.4278	Verified
YGL090W	LIF1	1263	0.3753	Verified
YGL089C	MF(ALPHA)2	360	0.4694	Verified
YGL088W	YGL088W	363	0.3719	Uncharacterized
YGL087C	MMS2	411	0.4112	Verified
YGL086W	MAD1	2247	0.3284	Verified
YGL085W	LCL3	822	0.3844	Uncharacterized
YGL084C	GUP1	1680	0.3744	Verified
YGL083W	SCY1	2412	0.3715	Verified
YGL082W	YGL082W	1143	0.392	Uncharacterized
YGL081W	YGL081W	960	0.3781	Uncharacterized
YGL080W	MPC1	390	0.3795	Verified
YGL079W	KXD1	654	0.3914	Verified
YGL078C	DBP3	1569	0.3881	Verified
YGL077C	HNM1	1689	0.4109	Verified
YGL076C	RPL7A	732	0.4249	Verified
YGL075C	MPS2	1161	0.385	Verified
YGL074C	YGL074C	324	0.4259	Dubious
YGL073W	HSF1	2499	0.3962	Verified
YGL072C	YGL072C	357	0.4594	Verified
YGL071W	AFT1	2070	0.401	Verified
YGL070C	RPB9	366	0.3962	Verified
YGL069C	YGL069C	462	0.4416	Uncharacterized
YGL068W	MNP1	582	0.4296	Verified
YGL067W	NPY1	1152	0.3863	Verified
YGL066W	SGF73	1971	0.4186	Verified
YGL065C	ALG2	1509	0.3612	Verified
YGL064C	MRH4	1683	0.3939	Verified
YGL063W	PUS2	1110	0.5099	Verified
YGL063C-A	YGL063C-A	147	0.5034	Dubious
YGL062W	PYC1	3534	0.4344	Verified
YGL061C	DUO1	741	0.3765	Verified
YGL060W	YBP2	1923	0.3718	Verified
YGL059W	PKP2	1473	0.3564	Verified
YGL058W	RAD6	516	0.4167	Verified
YGL057C	GEP7	861	0.3763	Verified
YGL056C	SDS23	1581	0.4219	Verified
YGL055W	OLE1	1530	0.4118	Verified
YGL054C	ERV14	414	0.3527	Verified
YGL053W	PRM8	711	0.4008	Verified
YGL052W	YGL052W	303	0.396	Verified
YGL051W	MST27	702	0.4145	Verified
YGL050W	TYW3	819	0.3968	Verified
YGL049C	TIF4632	2742	0.3924	Verified
YGL048C	RPT6	1215	0.4049	Verified
YGL047W	ALG13	606	0.4257	Verified
YGL045W	RIM8	1626	0.4145	Verified
YGL044C	RNA15	888	0.4133	Verified
YGL043W	DST1	927	0.4024	Verified
YGL042C	YGL042C	303	0.3828	Dubious
YGL041C-B	YGL041C-B	180	0.3444	Uncharacterized
YGL041W-A	DPC13	462	0.3874	Uncharacterized
YGL041C	YGL041C	201	0.3383	Dubious
YGL040C	HEM2	1026	0.4347	Verified
YGL039W	YGL039W	1044	0.3994	Verified
YGL038C	OCH1	1440	0.391	Verified
YGL037C	PNC1	648	0.4321	Verified
YGL036W	VIR1	2727	0.3597	Verified
YGL035C	MIG1	1512	0.4239	Verified
YGL034C	YGL034C	363	0.4711	Uncharacterized
YGL033W	HOP2	642	0.3411	Verified
YGL032C	AGA2	261	0.4061	Verified
YGL031C	RPL24A	465	0.4194	Verified
YGL030W	RPL30	315	0.4222	Verified
YGL029W	CGR1	360	0.3972	Verified
YGL028C	SCW11	1626	0.4145	Verified
YGL027C	CWH41	2499	0.3926	Verified
YGL026C	TRP5	2121	0.4333	Verified
YGL025C	PGD1	1191	0.4685	Verified
YGL024W	YGL024W	333	0.3934	Verified
YGL023C	PIB2	1905	0.4667	Verified
YGL022W	STT3	2154	0.4531	Verified
YGL021W	ALK1	2280	0.3667	Verified
YGL020C	GET1	705	0.3943	Verified
YGL019W	CKB1	834	0.4604	Verified
YGL018C	JAC1	552	0.4221	Verified
YGL017W	ATE1	1509	0.4201	Verified
YGL016W	KAP122	3243	0.3571	Verified
YGL015C	BIL2	390	0.3744	Verified
YGL014W	PUF4	2664	0.3904	Verified
YGL014C-A	YGL014C-A	159	0.4528	Dubious
YGL013C	PDR1	3204	0.3801	Verified
YGL012W	ERG4	1419	0.4151	Verified
YGL011C	SCL1	756	0.4061	Verified
YGL010W	MPO1	522	0.3812	Verified
YGL009C	LEU1	2337	0.4044	Verified
YGL008C	PMA1	2754	0.4245	Verified
YGL007C-A	YGL007C-A	84	0.3095	Uncharacterized
YGL007W	BRP1	375	0.4667	Uncharacterized
YGL006W-A	YGL006W-A	108	0.4074	Uncharacterized
YGL006W	PMC1	3519	0.3851	Verified
YGL005C	COG7	837	0.3536	Verified
YGL004C	RPN14	1251	0.3925	Verified
YGL003C	CDH1	1698	0.4223	Verified
YGL002W	ERP6	648	0.3827	Verified
YGL001C	ERG26	1047	0.3973	Verified
YGR001C	EFM5	744	0.3763	Verified
YGR002C	SWC4	1428	0.3894	Verified
YGR003W	CUL3	2232	0.3575	Verified
YGR004W	PEX31	1386	0.3773	Verified
YGR005C	TFG2	1200	0.3925	Verified
YGR006W	PRP18	753	0.4037	Verified
YGR007W	ECT1	969	0.4097	Verified
YGR008C	STF2	252	0.4246	Verified
YGR009C	SEC9	1953	0.406	Verified
YGR010W	NMA2	1185	0.4076	Verified
YGR011W	YGR011W	324	0.3673	Dubious
YGR012W	MCY1	1179	0.4283	Verified
YGR013W	SNU71	1860	0.4145	Verified
YGR014W	MSB2	3918	0.4377	Verified
YGR015C	EAT1	984	0.375	Uncharacterized
YGR016W	YGR016W	570	0.3439	Uncharacterized
YGR016C-A	YGR016C-A	105	0.3619	Verified
YGR017W	YGR017W	891	0.4018	Verified
YGR018C	YGR018C	327	0.4434	Uncharacterized
YGR019W	UGA1	1413	0.4204	Verified
YGR020C	VMA7	354	0.404	Verified
YGR021W	DPC29	870	0.469	Verified
YGR022C	YGR022C	327	0.4679	Verified
YGR023W	MTL1	1653	0.418	Verified
YGR024C	THG1	711	0.3502	Verified
YGR025W	YGR025W	300	0.3567	Uncharacterized
YGR026W	YGR026W	834	0.3633	Uncharacterized
YGR027C	RPS25A	324	0.4321	Verified
YGR027W-A	YGR027W-A	1320	0.4106	
YGR027W-B	YGR027W-B	5265	0.3856	
YGR028W	MSP1	1086	0.3803	Verified
YGR029W	ERV1	567	0.4339	Verified
YGR030C	POP6	474	0.3186	Verified
YGR031W	IMO32	1026	0.4678	Verified
YGR031C-A	NAG1	489	0.4826	Verified
YGR032W	GSC2	5685	0.3938	Verified
YGR033C	TIM21	717	0.3891	Verified
YGR034W	RPL26B	381	0.4252	Verified
YGR035C	YGR035C	348	0.3851	Uncharacterized
YGR035W-A	YGR035W-A	219	0.3744	Uncharacterized
YGR036C	CAX4	717	0.3808	Verified
YGR037C	ACB1	261	0.433	Verified
YGR038W	ORM1	666	0.4009	Verified
YGR038C-B	YGR038C-B	5265	0.3852	
YGR038C-A	YGR038C-A	1320	0.4098	
YGR039W	YGR039W	309	0.356	Uncharacterized
YGR040W	KSS1	1104	0.3986	Verified
YGR041W	BUD9	1641	0.4016	Verified
YGR042W	MTE1	813	0.3911	Verified
YGR043C	NQM1	999	0.4054	Verified
YGR044C	RME1	900	0.4278	Verified
YGR045C	YGR045C	360	0.3806	Uncharacterized
YGR046W	TAM41	1155	0.3732	Verified
YGR047C	TFC4	3075	0.3756	Verified
YGR048W	UFD1	1083	0.4164	Verified
YGR049W	SCM4	561	0.4135	Verified
YGR050C	YGR050C	354	0.4124	Uncharacterized
YGR051C	YGR051C	321	0.4735	Dubious
YGR052W	FMP48	1107	0.3957	Uncharacterized
YGR053C	MCO32	849	0.3698	Uncharacterized
YGR054W	YGR054W	1926	0.4143	Verified
YGR055W	MUP1	1722	0.4024	Verified
YGR056W	RSC1	2784	0.3772	Verified
YGR057C	LST7	726	0.3375	Verified
YGR058W	PEF1	1005	0.407	Verified
YGR059W	SPR3	1536	0.3568	Verified
YGR060W	ERG25	927	0.4142	Verified
YGR061C	ADE6	4074	0.4075	Verified
YGR062C	COX18	948	0.4272	Verified
YGR063C	SPT4	306	0.4771	Verified
YGR064W	YGR064W	366	0.4235	Verified
YGR065C	VHT1	1779	0.3901	Verified
YGR066C	GID10	876	0.4007	Verified
YGR067C	YGR067C	2412	0.3802	Uncharacterized
YGR068C	ART5	1758	0.4448	Verified
YGR068W-A	YGR068W-A	93	0.4624	Uncharacterized
YGR069W	YGR069W	333	0.3033	Dubious
YGR070W	ROM1	3465	0.3605	Verified
YGR071C	ENV11	2580	0.3426	Verified
YGR072W	UPF3	1161	0.3514	Verified
YGR073C	YGR073C	369	0.3686	Dubious
YGR074W	SMD1	438	0.4155	Verified
YGR075C	PRP38	726	0.3471	Verified
YGR076C	MRPL25	471	0.3673	Verified
YGR077C	PEX8	1767	0.3905	Verified
YGR078C	PAC10	597	0.4573	Verified
YGR079W	YGR079W	1110	0.455	Verified
YGR080W	TWF1	996	0.4137	Verified
YGR081C	SLX9	630	0.3778	Verified
YGR082W	TOM20	549	0.4335	Verified
YGR083C	GCD2	1953	0.3907	Verified
YGR084C	MRP13	1017	0.3953	Verified
YGR085C	RPL11B	522	0.4272	Verified
YGR086C	PIL1	1017	0.4346	Verified
YGR087C	PDC6	1689	0.447	Verified
YGR088W	CTT1	1686	0.4128	Verified
YGR089W	NNF2	2808	0.3515	Verified
YGR090W	UTP22	3711	0.3614	Verified
YGR091W	PRP31	1482	0.3846	Verified
YGR092W	DBF2	1716	0.3875	Verified
YGR093W	DRN1	1521	0.3748	Verified
YGR094W	VAS1	3312	0.3961	Verified
YGR095C	RRP46	669	0.4096	Verified
YGR096W	TPC1	942	0.466	Verified
YGR097W	ASK10	3438	0.4075	Verified
YGR098C	ESP1	4890	0.3487	Verified
YGR099W	TEL2	2064	0.3895	Verified
YGR100W	MDR1	2850	0.3825	Verified
YGR101W	PCP1	1038	0.4335	Verified
YGR102C	GTF1	549	0.4135	Verified
YGR103W	NOP7	1815	0.368	Verified
YGR104C	SRB5	921	0.3811	Verified
YGR105W	VMA21	231	0.4069	Verified
YGR106C	VOA1	795	0.3635	Verified
YGR107W	YGR107W	447	0.4072	Dubious
YGR108W	CLB1	1413	0.3723	Verified
YGR109C	CLB6	1140	0.343	Verified
YGR109W-A	YGR109W-A	870	0.3977	
YGR109W-B	YGR109W-B	4641	0.409	
YGR110W	CLD1	1335	0.3925	Verified
YGR111W	YGR111W	1200	0.38	Uncharacterized
YGR112W	SHY1	1167	0.4242	Verified
YGR113W	DAM1	1029	0.4014	Verified
YGR114C	YGR114C	387	0.3928	Dubious
YGR115C	YGR115C	777	0.3951	Verified
YGR116W	SPT6	4353	0.3689	Verified
YGR117C	YGR117C	1428	0.3662	Uncharacterized
YGR118W	RPS23A	435	0.4299	Verified
YGR119C	NUP57	1623	0.4208	Verified
YGR120C	COG2	786	0.3601	Verified
YGR121C	MEP1	1476	0.4587	Verified
YGR121W-A	YGR121W-A	213	0.3803	Uncharacterized
YGR122W	YGR122W	1206	0.3814	Verified
YGR122C-A	YGR122C-A	126	0.3413	Dubious
YGR123C	PPT1	1539	0.3775	Verified
YGR124W	ASN2	1716	0.4388	Verified
YGR125W	VSB1	3108	0.3726	Verified
YGR126W	YGR126W	690	0.3899	Uncharacterized
YGR127W	YGR127W	936	0.3739	Verified
YGR128C	UTP8	2139	0.3492	Verified
YGR129W	SYF2	645	0.3907	Verified
YGR130C	YGR130C	2448	0.4011	Verified
YGR131W	FHN1	522	0.3966	Verified
YGR132C	PHB1	861	0.4216	Verified
YGR133W	PEX4	549	0.4372	Verified
YGR134W	CAF130	3366	0.3773	Verified
YGR135W	PRE9	774	0.4031	Verified
YGR136W	LSB1	723	0.4302	Verified
YGR137W	YGR137W	372	0.4435	Dubious
YGR138C	TPO2	1842	0.4262	Verified
YGR139W	YGR139W	336	0.2768	Dubious
YGR140W	CBF2	2868	0.3616	Verified
YGR141W	VPS62	1401	0.4211	Verified
YGR142W	BTN2	1230	0.3683	Verified
YGR143W	SKN1	2313	0.4038	Verified
YGR144W	THI4	978	0.4458	Verified
YGR145W	ENP2	2121	0.3781	Verified
YGR146C	ECL1	633	0.3855	Verified
YGR146C-A	YGR146C-A	159	0.4088	Uncharacterized
YGR147C	NAT2	864	0.434	Verified
YGR148C	RPL24B	465	0.4323	Verified
YGR149W	GPC1	1296	0.3634	Verified
YGR150C	CCM1	2592	0.3519	Verified
YGR151C	YGR151C	333	0.3664	Verified
YGR152C	RSR1	816	0.3909	Verified
YGR153W	YGR153W	651	0.3932	Uncharacterized
YGR154C	GTO1	1068	0.3839	Verified
YGR155W	CYS4	1521	0.4037	Verified
YGR156W	PTI1	1275	0.4047	Verified
YGR157W	CHO2	2607	0.3494	Verified
YGR158C	MTR3	750	0.4067	Verified
YGR159C	NSR1	1242	0.434	Verified
YGR160W	YGR160W	609	0.4072	Dubious
YGR161C	RTS3	789	0.4588	Uncharacterized
YGR161W-C	YGR161W-C	276	0.4638	Uncharacterized
YGR161W-A	YGR161W-A	1314	0.3866	
YGR161W-B	YGR161W-B	5310	0.3697	
YGR161C-D	YGR161C-D	5265	0.3831	
YGR161C-C	YGR161C-C	1320	0.4091	
YGR162W	TIF4631	2856	0.4135	Verified
YGR163W	GTR2	1023	0.3783	Verified
YGR164W	YGR164W	333	0.3664	Uncharacterized
YGR165W	MRPS35	1035	0.3923	Verified
YGR166W	TRS65	1680	0.3655	Verified
YGR167W	CLC1	699	0.4063	Verified
YGR168C	PEX35	1128	0.3413	Verified
YGR169C	PUS6	1212	0.4035	Verified
YGR169C-A	LSO2	276	0.442	Verified
YGR170W	PSD2	3414	0.3781	Verified
YGR171C	MSM1	1725	0.378	Verified
YGR172C	YIP1	744	0.3777	Verified
YGR173W	RBG2	1104	0.4022	Verified
YGR174C	CBP4	510	0.4431	Verified
YGR174W-A	YGR174W-A	84	0.3095	Uncharacterized
YGR175C	ERG1	1488	0.4133	Verified
YGR176W	YGR176W	345	0.5072	Dubious
YGR177C	ATF2	1605	0.4056	Verified
YGR178C	PBP1	2166	0.4215	Verified
YGR179C	OKP1	1218	0.376	Verified
YGR180C	RNR4	1035	0.4116	Verified
YGR181W	TIM13	315	0.4444	Verified
YGR182C	YGR182C	351	0.3447	Verified
YGR183C	QCR9	198	0.3788	Verified
YGR184C	UBR1	5850	0.367	Verified
YGR185C	TYS1	1182	0.4086	Verified
YGR186W	TFG1	2205	0.4063	Verified
YGR187C	HGH1	1182	0.3629	Verified
YGR188C	BUB1	3063	0.3771	Verified
YGR189C	CRH1	1521	0.4346	Verified
YGR190C	YGR190C	363	0.3774	Verified
YGR191W	HIP1	1809	0.4085	Verified
YGR192C	TDH3	996	0.4719	Verified
YGR193C	PDX1	1230	0.3976	Verified
YGR194C	XKS1	1800	0.4022	Verified
YGR195W	SKI6	738	0.4146	Verified
YGR196C	FYV8	2451	0.3941	Verified
YGR197C	SNG1	1641	0.4235	Verified
YGR198W	YPP1	2451	0.3607	Verified
YGR199W	PMT6	2277	0.379	Verified
YGR200C	ELP2	2364	0.3887	Verified
YGR201C	YGR201C	675	0.4356	Uncharacterized
YGR202C	PCT1	1272	0.4222	Verified
YGR203W	YCH1	444	0.545	Verified
YGR204W	ADE3	2838	0.4693	Verified
YGR204C-A	YGR204C-A	111	0.3694	Uncharacterized
YGR205W	TDA10	870	0.3931	Verified
YGR206W	MVB12	303	0.3828	Verified
YGR207C	CIR1	783	0.3806	Verified
YGR208W	SER2	927	0.4099	Verified
YGR209C	TRX2	312	0.4327	Verified
YGR210C	YGR210C	1233	0.4655	Uncharacterized
YGR211W	ZPR1	1458	0.4273	Verified
YGR212W	SLI1	1404	0.3632	Verified
YGR213C	RTA1	951	0.3828	Verified
YGR214W	RPS0A	756	0.4537	Verified
YGR215W	RSM27	330	0.403	Verified
YGR216C	GPI1	1827	0.3503	Verified
YGR217W	CCH1	6117	0.3763	Verified
YGR218W	CRM1	3252	0.3585	Verified
YGR219W	YGR219W	339	0.3894	Verified
YGR220C	MRPL9	807	0.3965	Verified
YGR221C	TOS2	1866	0.4009	Verified
YGR222W	PET54	879	0.3675	Verified
YGR223C	HSV2	1344	0.41	Verified
YGR224W	AZR1	1839	0.404	Verified
YGR225W	AMA1	1779	0.385	Verified
YGR226C	YGR226C	207	0.3913	Verified
YGR227W	DIE2	1575	0.3619	Verified
YGR227C-A	OTO1	171	0.3509	Verified
YGR228W	YGR228W	342	0.345	Verified
YGR229C	SMI1	1515	0.3947	Verified
YGR230W	BNS1	411	0.399	Verified
YGR231C	PHB2	930	0.4204	Verified
YGR232W	NAS6	684	0.3918	Verified
YGR233C	PHO81	3534	0.358	Verified
YGR234W	YHB1	1197	0.3985	Verified
YGR235C	MIC26	699	0.4106	Verified
YGR236C	SPG1	285	0.4351	Verified
YGR237C	YGR237C	2355	0.3868	Uncharacterized
YGR238C	KEL2	2646	0.3889	Verified
YGR239C	PEX21	864	0.4329	Verified
YGR240C	PFK1	2961	0.4157	Verified
YGR240C-A	YGR240C-A	198	0.3485	Uncharacterized
YGR241C	YAP1802	1704	0.4131	Verified
YGR242W	YGR242W	306	0.4281	Verified
YGR243W	MPC3	438	0.4384	Verified
YGR244C	LSC2	1281	0.4223	Verified
YGR245C	SDA1	2301	0.3963	Verified
YGR246C	BRF1	1788	0.401	Verified
YGR247W	CPD1	717	0.4463	Verified
YGR248W	SOL4	765	0.4405	Verified
YGR249W	MGA1	1368	0.4094	Verified
YGR250C	RIE1	2343	0.3807	Verified
YGR251W	NOP19	588	0.4048	Verified
YGR252W	GCN5	1317	0.3812	Verified
YGR253C	PUP2	780	0.4077	Verified
YGR254W	ENO1	1311	0.463	Verified
YGR255C	COQ6	1437	0.4022	Verified
YGR256W	GND2	1476	0.4316	Verified
YGR257C	MTM1	1098	0.4262	Verified
YGR258C	RAD2	3093	0.4019	Verified
YGR259C	YGR259C	438	0.4452	Verified
YGR260W	TNA1	1602	0.4176	Verified
YGR261C	APL6	2427	0.3758	Verified
YGR262C	BUD32	783	0.4304	Verified
YGR263C	SAY1	1272	0.3892	Verified
YGR264C	MES1	2253	0.3706	Verified
YGR265W	YGR265W	408	0.3529	Verified
YGR266W	YGR266W	2103	0.3913	Verified
YGR267C	FOL2	729	0.3937	Verified
YGR268C	HUA1	594	0.5084	Verified
YGR269W	YGR269W	324	0.3981	Uncharacterized
YGR270W	YTA7	4137	0.3839	Verified
YGR270C-A	YGR270C-A	216	0.4028	Verified
YGR271W	SLH1	5901	0.3743	Verified
YGR271C-A	EFG1	699	0.3305	Verified
YGR273C	YGR273C	522	0.3697	Uncharacterized
YGR274C	TAF1	3198	0.3721	Verified
YGR275W	RTT102	471	0.4204	Verified
YGR276C	RNH70	1659	0.3749	Verified
YGR277C	CAB4	915	0.4251	Verified
YGR278W	CWC22	1731	0.3767	Verified
YGR279C	SCW4	1158	0.4655	Verified
YGR280C	PXR1	813	0.4207	Verified
YGR281W	YOR1	4431	0.3791	Verified
YGR282C	BGL2	939	0.4313	Verified
YGR283C	UPA1	1023	0.3851	Verified
YGR284C	ERV29	930	0.3688	Verified
YGR285C	ZUO1	1299	0.4426	Verified
YGR286C	BIO2	1125	0.424	Verified
YGR287C	IMA1	1767	0.4233	Verified
YGR288W	MAL13	1419	0.4116	Verified
YGR289C	MAL11	1848	0.4075	Verified
YGR290W	YGR290W	441	0.3605	Verified
YGR291C	YGR291C	219	0.4018	Dubious
YGR292W	MAL12	1752	0.4047	Verified
YGR293C	YGR293C	459	0.4118	Uncharacterized
YGR294W	PAU12	360	0.4917	Verified
YGR295C	COS6	1143	0.3885	Verified
YGR296W	YRF1-3	5577	0.4484	Verified
YGR296C-A	YGR296C-A	573	0.5044	Dubious
YGR296C-B	YGR296C-B	480	0.4542	Dubious
YHL050C	YHL050C	2091	0.4644	Uncharacterized
YHL050W-A	YHL050W-A	480	0.4542	Dubious
YHL049C	YHL049C	813	0.4145	Uncharacterized
YHL048C-A	YHL048C-A	132	0.4015	Uncharacterized
YHL048W	COS8	1143	0.3867	Verified
YHL047C	ARN2	1860	0.4113	Verified
YHL046W-A	YHL046W-A	324	0.3611	Dubious
YHL046C	PAU13	360	0.5	Verified
YHL045W	PXP3	345	0.3797	Verified
YHL044W	DFP4	705	0.3589	Uncharacterized
YHL043W	ECM34	510	0.4	Verified
YHL042W	YHL042W	450	0.3911	Uncharacterized
YHL041W	YHL041W	447	0.3468	Uncharacterized
YHL040C	ARN1	1881	0.411	Verified
YHL039W	EFM1	1755	0.3641	Verified
YHL038C	CBP2	1890	0.391	Verified
YHL037C	YHL037C	399	0.3935	Uncharacterized
YHL036W	MUP3	1638	0.4023	Verified
YHL035C	VMR1	4776	0.358	Verified
YHL034W-A	YHL034W-A	459	0.4096	Dubious
YHL034C	SBP1	882	0.4297	Verified
YHL033C	RPL8A	768	0.4583	Verified
YHL032C	GUT1	2127	0.4711	Verified
YHL031C	GOS1	669	0.4664	Verified
YHL030W-A	YHL030W-A	459	0.4771	Verified
YHL030W	ECM29	5604	0.3781	Verified
YHL029C	OCA5	2037	0.4075	Uncharacterized
YHL028W	WSC4	1815	0.4529	Verified
YHL027W	RIM101	1875	0.4453	Verified
YHL026C	YHL026C	945	0.4423	Uncharacterized
YHL025W	SNF6	996	0.492	Verified
YHL024W	RIM4	2139	0.4053	Verified
YHL023C	NPR3	3438	0.3741	Verified
YHL022C	SPO11	1194	0.3769	Verified
YHL021C	AIM17	1395	0.405	Verified
YHL020C	OPI1	1212	0.4835	Verified
YHL019W-A	YHL019W-A	591	0.4619	Verified
YHL019C	APM2	1815	0.4099	Verified
YHL018W	MCO14	360	0.475	Uncharacterized
YHL017W	YHL017W	1596	0.3922	Uncharacterized
YHL016C	DUR3	2205	0.4041	Verified
YHL015W-A	YHL015W-A	81	0.3704	Uncharacterized
YHL015W	RPS20	363	0.4105	Verified
YHL014C	YLF2	1215	0.377	Verified
YHL013C	OTU2	921	0.3768	Verified
YHL012W	YHL012W	1479	0.3327	Uncharacterized
YHL011C	PRS3	960	0.3917	Verified
YHL010C	ETP1	1755	0.3806	Verified
YHL009C	YAP3	990	0.3747	Verified
YHL009W-A	YHL009W-A	1239	0.3277	
YHL009W-B	YHL009W-B	5406	0.3291	
YHL008C	YHL008C	1881	0.3998	Uncharacterized
YHL007C	STE20	2817	0.4182	Verified
YHL006W-A	YHL006W-A	351	0.453	Dubious
YHL006C	SHU1	450	0.5178	Verified
YHL005C	YHL005C	390	0.3821	Uncharacterized
YHL004W	MRP4	1182	0.4315	Verified
YHL003C	LAG1	1233	0.3658	Verified
YHL002C-A	YHL002C-A	486	0.3909	Dubious
YHL002W	HSE1	1356	0.4034	Verified
